2025-11-13 19:00:16,258 | INFO |   📰 Extracted article: High-performance agents for financial services with NVIDIA N...
2025-11-13 19:00:16,267 | INFO |   ✅ Extracted: 838 words, 136 links, 1 JSON-LD items
2025-11-13 19:00:16,469 | INFO |   📄 Crawling: https://www.baseten.co/blog/?page=15...
2025-11-13 19:00:17,583 | INFO |   📰 Extracted article: Blog...
2025-11-13 19:00:17,592 | INFO |   ✅ Extracted: 203 words, 124 links, 0 JSON-LD items
2025-11-13 19:00:17,793 | INFO |   📄 Crawling: https://www.baseten.co/blog/building-ai-agents-open-code-and-open-source-a-conve...
2025-11-13 19:00:18,355 | INFO |   📰 Extracted article: Building AI agents, open code, and open source: A conversati...
2025-11-13 19:00:18,364 | INFO |   ✅ Extracted: 2805 words, 127 links, 1 JSON-LD items
2025-11-13 19:00:18,565 | INFO |   📄 Crawling: https://www.baseten.co/blog/how-baseten-achieved-2x-faster-inference-with-nvidia...
2025-11-13 19:00:19,154 | INFO |   📰 Extracted article: How Baseten achieved 2x faster inference with NVIDIA Dynamo ...
2025-11-13 19:00:19,163 | INFO |   ✅ Extracted: 764 words, 129 links, 1 JSON-LD items
2025-11-13 19:00:19,363 | INFO |   📄 Crawling: https://www.baseten.co/blog/how-to-build-reliable-ai-agents/...
2025-11-13 19:00:20,008 | INFO |   📰 Extracted article: Building reliable AI agents...
2025-11-13 19:00:20,018 | INFO |   ✅ Extracted: 1026 words, 132 links, 1 JSON-LD items
2025-11-13 19:00:20,219 | INFO |   📄 Crawling: https://www.baseten.co/blog/deepseek-ocr-and-the-unreasonable-usefulness-of-comp...
2025-11-13 19:00:21,166 | INFO |   📰 Extracted article: DeepSeek-OCR and the Unreasonable Usefulness of Compression...
2025-11-13 19:00:21,180 | INFO |   ✅ Extracted: 960 words, 127 links, 1 JSON-LD items
2025-11-13 19:00:21,381 | INFO |   📄 Crawling: https://www.baseten.co/blog/kimi-k2-thinking-at-140-tps-on-nvidia-blackwell/...
2025-11-13 19:00:21,930 | INFO |   📰 Extracted article: Kimi K2 Thinking at 140+ TPS on NVIDIA Blackwell...
2025-11-13 19:00:21,940 | INFO |   ✅ Extracted: 1404 words, 135 links, 1 JSON-LD items
2025-11-13 19:00:22,141 | INFO |   📄 Crawling: https://www.baseten.co/blog/from-sketch-to-3d-model-building-a-flower-card-gener...
2025-11-13 19:00:23,295 | INFO |   📰 Extracted article: From Sketch to 3D Model: Building a flower card generator wi...
2025-11-13 19:00:23,305 | INFO |   ✅ Extracted: 1426 words, 137 links, 1 JSON-LD items
2025-11-13 19:00:23,506 | INFO |   📄 Crawling: https://www.baseten.co/blog/tool-calling-in-inference/...
2025-11-13 19:00:24,095 | INFO |   📰 Extracted article: Tool Calling in Inference ...
